date,code,close,volumn,return,change,marketcap
2020-06-17,300750,157.8,125291,-1.38,-2.2,3480.62
2020-06-18,300750,158.95,96562,0.73,1.15,3508.21
2020-06-19,300750,165.9,250193,4.37,6.95,3508.21
2020-06-22,300750,165,190412,-0.54,-0.9,3508.21
2020-06-23,300750,168.89,159475,2.36,3.89,3508.21
2020-06-24,300750,171.5,146604,1.55,2.61,3785.2
2020-06-29,300750,171.04,116040,-0.27,-0.46,3785.2
2020-06-30,300750,174.36,162514,1.94,3.32,3848.32
2020-07-01,300750,169.4,286575,-2.84,-4.96,3848.32
2020-07-02,300750,167.2,270480,-1.3,-2.2,3848.32
2020-07-03,300750,167.6,240264,0.24,0.4,3699.12
2020-07-06,300750,177.8,307153,6.09,10.2,3924.25
2020-07-07,300750,195.58,253604,10,17.78,3924.25
2020-07-08,300750,197.57,288890,1.02,1.99,3924.25
2020-07-09,300750,205.02,279036,3.77,7.45,4525.02
2020-07-10,300750,203.9,168293,-0.55,-1.12,4525.02
2020-07-13,300750,224.11,303269,9.91,20.21,4525.02
2020-07-14,300750,215.95,333296,-3.64,-8.16,4525.02
2020-07-15,300750,207.03,274351,-4.13,-8.92,4569.39
2020-07-16,300750,196.77,272550,-4.96,-10.26,4569.39
2020-07-17,300750,195.7,303786,-0.54,-1.07,4569.39
2020-07-20,300750,205.3,289999,4.91,9.6,4569.39
2020-07-21,300750,207,186566,0.83,1.7,4568.73
2020-07-22,300750,207.89,191658,0.43,0.89,4568.73
2020-07-23,300750,213.5,255900,2.7,5.61,4568.73
2020-07-24,300750,198.68,343983,-6.94,-14.82,4385.09
2020-07-27,300750,191.3,251556,-3.71,-7.38,4222.21
2020-07-28,300750,197.52,201490,3.25,6.22,4222.21
2020-07-29,300750,204.18,189986,3.37,6.66,4222.21
2020-07-30,300750,205.35,143531,0.57,1.17,4783.57
2020-07-31,300750,212.17,207050,3.32,6.82,4783.57
2020-08-03,300750,215.6,151061,1.62,3.43,4783.57
2020-08-04,300750,210.69,199581,-2.28,-4.91,4783.57
2020-08-05,300750,210.35,127301,-0.16,-0.34,4900.05
2020-08-06,300750,211.5,145657,0.55,1.15,4900.05
2020-08-07,300750,204.29,180552,-3.41,-7.21,4900.05
2020-08-10,300750,200.68,130787,-1.77,-3.61,4900.05
2020-08-11,300750,198.42,122332,-1.13,-2.26,4622.14
2020-08-12,300750,195.73,252727,-1.36,-2.69,4622.14
2020-08-13,300750,195.99,130612,0.13,0.26,4622.14
2020-08-14,300750,200.37,119700,2.23,4.38,4667.57
2020-08-17,300750,196.62,197074,-1.87,-3.75,4580.21
2020-08-18,300750,199.28,221224,1.35,2.66,4580.21
2020-08-19,300750,190.19,187147,-4.56,-9.09,4580.21
2020-08-20,300750,188.42,130201,-0.93,-1.77,4389.19
2020-08-21,300750,192.23,146553,2.02,3.81,4389.19
2020-08-24,300750,202.01,258074,5.09,9.78,4389.19
2020-08-25,300750,199.92,145512,-1.03,-2.09,4389.19
2020-08-26,300750,194.4,152414,-2.76,-5.52,4528.5
2020-08-27,300750,204.95,283995,5.43,10.55,4528.5
2020-08-28,300750,208.3,169690,1.63,3.35,4528.5
2020-08-31,300750,206.35,135171,-0.94,-1.95,4528.5
2020-09-01,300750,214.25,197211,3.83,7.9,4990.9
2020-09-02,300750,211.31,146097,-1.37,-2.94,4990.9
2020-09-03,300750,209.9,124541,-0.67,-1.41,4990.9
2020-09-04,300750,204.26,147761,-2.69,-5.64,4758.18
2020-09-07,300750,186.4,447969,-8.74,-17.86,4342.14
2020-09-08,300750,186.9,220754,0.27,0.5,4342.14
2020-09-09,300750,184.32,189351,-1.38,-2.58,4342.14
2020-09-10,300750,184.96,148290,0.35,0.64,4308.6
2020-09-11,300750,187.3,117659,1.27,2.34,4308.6
2020-09-14,300750,192.78,142923,2.93,5.48,4308.6
2020-09-15,300750,194.7,117039,1,1.92,4308.6
2020-09-16,300750,192.26,118380,-1.25,-2.44,4478.65
2020-09-17,300750,198.4,181320,3.19,6.14,4478.65
2020-09-18,300750,198.03,105522,-0.19,-0.37,4478.65
2020-09-21,300750,197.93,160701,-0.05,-0.1,4478.65
2020-09-22,300750,200.5,123410,1.3,2.57,4670.6
2020-09-23,300750,197,157202,-1.75,-3.5,4670.6
2020-09-24,300750,190.82,106690,-3.14,-6.18,4670.6
2020-09-25,300750,191.5,68017,0.36,0.68,4460.94
2020-09-28,300750,192.91,82336,0.74,1.41,4493.79
2020-09-29,300750,204.99,202463,6.26,12.08,4493.79
2020-09-30,300750,209.2,159930,2.05,4.21,4493.79
2020-10-09,300750,224.87,239672,7.49,15.67,4493.79
2020-10-12,300750,234.78,189418,4.41,9.91,4493.79
2020-10-13,300750,235.67,107490,0.38,0.89,5489.87
2020-10-14,300750,237.3,137715,0.69,1.63,5489.87
2020-10-15,300750,238.6,99560,0.55,1.3,5489.87
2020-10-16,300750,228.1,203041,-4.4,-10.5,5313.53
2020-10-19,300750,229.41,130025,0.57,1.31,5344.05
2020-10-20,300750,241.6,135966,5.31,12.19,5344.05
2020-10-21,300750,232.33,161679,-3.84,-9.27,5344.05
2020-10-22,300750,231.88,90552,-0.19,-0.45,5401.58
2020-10-23,300750,225,115938,-2.97,-6.88,5401.58
2020-10-26,300750,233.15,108028,3.62,8.15,5401.58
2020-10-27,300750,237.21,91015,1.74,4.06,5401.58
2020-10-28,300750,240.26,224158,1.29,3.05,5596.79
2020-10-29,300750,240,174352,-0.11,-0.26,5596.79
2020-10-30,300750,247.17,229587,2.99,7.17,5596.79
2020-11-02,300750,260.14,189461,5.25,12.97,5596.79
2020-11-03,300750,256.02,184567,-1.58,-4.12,5963.92
2020-11-04,300750,255.55,110617,-0.18,-0.47,5963.92
2020-11-05,300750,268.5,157959,5.07,12.95,5963.92
2020-11-06,300750,263.5,156584,-1.86,-5,6138.16
2020-11-09,300750,266.43,132286,1.11,2.93,6206.42
2020-11-10,300750,265.92,144175,-0.19,-0.51,6206.42
2020-11-11,300750,250.84,157584,-5.67,-15.08,6206.42
2020-11-12,300750,254.25,97169,1.36,3.41,5922.69
2020-11-13,300750,253.21,113777,-0.41,-1.04,5922.69
2020-11-16,300750,254.9,123121,0.67,1.69,5922.69
2020-11-17,300750,250.68,136749,-1.66,-4.22,5922.69
2020-11-18,300750,240.5,192833,-4.06,-10.18,5602.39
2020-11-19,300750,242.1,97580,0.67,1.6,5602.39
2020-11-20,300750,252.08,123035,4.12,9.98,5602.39
2020-11-23,300750,253,120913,0.36,0.92,5602.39
2020-11-24,300750,254.7,97920,0.67,1.7,5933.17
2020-11-25,300750,246.22,117099,-3.33,-8.48,5933.17
2020-11-26,300750,245.34,86295,-0.36,-0.88,5933.17
2020-11-27,300750,242,84332,-1.36,-3.34,5637.33
2020-11-30,300750,242.8,126662,0.33,0.8,5655.96
2020-12-01,300750,246.17,94920,1.39,3.37,5655.96
2020-12-02,300750,243.69,119653,-1.01,-2.48,5655.96
2020-12-03,300750,245.99,106886,0.94,2.3,5730.27
2020-12-04,300750,249.72,92338,1.52,3.73,5730.27
2020-12-07,300750,261.46,171130,4.7,11.74,5730.27
2020-12-08,300750,266.03,116362,1.75,4.57,5730.27
2020-12-09,300750,266,153636,-0.01,-0.03,6196.4
2020-12-10,300750,264.82,99857,-0.44,-1.18,6196.4
2020-12-11,300750,266.56,128937,0.66,1.74,6196.4
2020-12-14,300750,266,107241,-0.21,-0.56,6196.4
2020-12-15,300750,278.5,177813,4.7,12.5,6487.59
2020-12-16,300750,286.06,142888,2.71,7.56,6487.59
2020-12-17,300750,284.81,88123,-0.44,-1.25,6487.59
2020-12-18,300750,289.99,95126,1.82,5.18,6755.24
2020-12-21,300750,325,198104,12.07,35.01,7570.79
2020-12-22,300750,313.64,168744,-3.5,-11.36,7570.79
2020-12-23,300750,318,173903,1.39,4.36,7570.79
2020-12-24,300750,311,94786,-2.2,-7,7244.66
2020-12-25,300750,312.79,95399,0.58,1.79,7244.66
2020-12-28,300750,316.78,119731,1.28,3.99,7244.66
2020-12-29,300750,308,121748,-2.77,-8.78,7244.66
2020-12-30,300750,340,228817,10.39,32,7920.21
2020-12-31,300750,351.11,152005,3.27,11.11,7920.21
2021-01-04,300750,404.1,224808,15.09,52.99,7920.21
2021-01-05,300750,402,227452,-0.52,-2.1,9364.49
2021-01-06,300750,406.77,186681,1.19,4.77,9364.49
2021-01-07,300750,413.23,173895,1.59,6.46,9364.49
2021-01-08,300750,404.5,210067,-2.11,-8.73,9422.72
2021-01-11,300750,390,230050,-3.58,-14.5,9084.95
2021-01-12,300750,401.17,165597,2.86,11.17,9084.95
2021-01-13,300750,385,272620,-4.03,-16.17,9084.95
2021-01-14,300750,369.01,196066,-4.15,-15.99,8595.99
2021-01-15,300750,380.55,198229,3.13,11.54,8595.99
2021-01-18,300750,383.9,142012,0.88,3.35,8595.99
2021-01-19,300750,366.11,162867,-4.63,-17.79,8595.99
2021-01-20,300750,391.4,213416,6.91,25.29,9117.56
2021-01-21,300750,391.3,174792,-0.03,-0.1,9117.56
2021-01-22,300750,408,190442,4.27,16.7,9117.56
2021-01-25,300750,396.95,217414,-2.71,-11.05,9117.56
2021-01-26,300750,385.5,151044,-2.88,-11.45,8980.12
2021-01-27,300750,390.52,148385,1.3,5.02,8980.12
2021-01-28,300750,369.9,181820,-5.28,-20.62,8980.12
2021-01-29,300750,354.11,276013,-4.27,-15.79,8248.9
2021-02-01,300750,350.33,175251,-1.07,-3.78,8160.85
2021-02-02,300750,367.8,250865,4.99,17.47,8160.85
2021-02-03,300750,380.98,211073,3.58,13.18,8160.85
2021-02-04,300750,388.5,216302,1.97,7.52,9050.01
2021-02-05,300750,373.45,184117,-3.87,-15.05,9050.01
2021-02-08,300750,404,244027,8.18,30.55,9050.01
2021-02-09,300750,410.2,162037,1.53,6.2,9050.01
2021-02-10,300750,412.66,162830,0.6,2.46,9612.81
2021-02-18,300750,397,238249,-3.79,-15.66,9612.81
2021-02-19,300750,387.5,186904,-2.39,-9.5,9026.71
2021-02-22,300750,375,167204,-3.23,-12.5,8735.53
2021-02-23,300750,376.54,136047,0.41,1.54,8735.53
2021-02-24,300750,347,302721,-7.85,-29.54,8735.53
2021-02-25,300750,337.1,245757,-2.85,-9.9,7852.66
2021-02-26,300750,322.23,229506,-4.41,-14.87,7852.66
2021-03-01,300750,344.6,205394,6.94,22.37,7852.66
2021-03-02,300750,349.6,152811,1.45,5,7852.66
2021-03-03,300750,349.63,104644,0.01,0.03,8144.54
2021-03-04,300750,325.57,181034,-6.88,-24.06,8144.54
2021-03-05,300750,320,173073,-1.71,-5.57,8144.54
2021-03-08,300750,305,212955,-4.69,-15,8144.54
2021-03-09,300750,300,273577,-1.64,-5,6988.42
2021-03-10,300750,314.5,237638,4.83,14.5,6988.42
2021-03-11,300750,331.28,209643,5.34,16.78,6988.42
2021-03-12,300750,341.46,189520,3.07,10.18,7954.22
2021-03-15,300750,312.3,230404,-8.54,-29.16,7274.95
2021-03-16,300750,323,137124,3.43,10.7,7274.95
2021-03-17,300750,333,146726,3.1,10,7274.95
2021-03-18,300750,335.8,113670,0.84,2.8,7822.37
2021-03-19,300750,316.5,189716,-5.75,-19.3,7822.37
2021-03-22,300750,307.8,231719,-2.75,-8.7,7822.37
2021-03-23,300750,303.91,151169,-1.26,-3.89,7822.37
2021-03-24,300750,288.79,252082,-4.98,-15.12,6727.29
2021-03-25,300750,291.55,184399,0.96,2.76,6727.29
2021-03-26,300750,313.62,237103,7.57,22.07,6727.29
2021-03-29,300750,311.6,155632,-0.64,-2.02,6727.29
2021-03-30,300750,318.98,126404,2.37,7.38,7430.56
2021-03-31,300750,322.17,160546,1,3.19,7430.56
2021-04-01,300750,329.99,113338,2.43,7.82,7430.56
2021-04-02,300750,332.4,92629,0.73,2.41,7743.17
2021-04-06,300750,325.8,104638,-1.99,-6.6,7743.17
2021-04-07,300750,320,133931,-1.78,-5.8,7743.17
2021-04-08,300750,319.85,78710,-0.05,-0.15,7450.82
2021-04-09,300750,312,93237,-2.45,-7.85,7450.82
2021-04-12,300750,315.01,140595,0.96,3.01,7450.82
2021-04-13,300750,324.76,140211,3.1,9.75,7450.82
2021-04-14,300750,346,185043,6.54,21.24,8059.98
2021-04-15,300750,337,124741,-2.6,-9,8059.98
2021-04-16,300750,333.84,115363,-0.94,-3.16,8059.98
2021-04-19,300750,364,205477,9.03,30.16,8059.98
2021-04-20,300750,359,142834,-1.37,-5,8362.81
2021-04-21,300750,355.69,123996,-0.92,-3.31,8362.81
2021-04-22,300750,362.36,107913,1.88,6.67,8362.81
2021-04-23,300750,371.5,115365,2.52,9.14,8654
2021-04-26,300750,349,256237,-6.06,-22.5,8129.86
2021-04-27,300750,348.6,151810,-0.11,-0.4,8129.86
2021-04-28,300750,367.03,236326,5.29,18.43,8129.86
2021-04-29,300750,379.99,180863,3.53,12.96,8851.77
2021-04-30,300750,388.17,258651,2.15,8.18,8851.77
2021-05-06,300750,384,189680,-1.07,-4.17,8851.77
2021-05-07,300750,367.28,151385,-4.35,-16.72,8851.77
2021-05-10,300750,368.21,124553,0.25,0.93,8851.77
2021-05-11,300750,366.6,114121,-0.44,-1.61,8539.85
2021-05-12,300750,361.5,133602,-1.39,-5.1,8539.85
2021-05-13,300750,351.1,113476,-2.88,-10.4,8539.85
2021-05-14,300750,359,176577,2.25,7.9,8362.81
2021-05-17,300750,373.18,193309,3.95,14.18,8693.13
2021-05-18,300750,369.1,89620,-1.09,-4.08,8693.13
2021-05-19,300750,375.05,117464,1.61,5.95,8693.13
2021-05-20,300750,377.74,128440,0.72,2.69,8799.36
2021-05-21,300750,375.57,140566,-0.57,-2.17,8799.36
2021-05-24,300750,387.96,169611,3.3,12.39,8799.36
2021-05-25,300750,395.53,149577,1.95,7.57,8799.36
2021-05-26,300750,385.42,126989,-2.56,-10.11,8978.26
2021-05-27,300750,384,79598,-0.37,-1.42,8978.26
2021-05-28,300750,409.6,277151,6.67,25.6,8978.26
2021-05-31,300750,434.1,200063,5.98,24.5,8978.26
2021-06-01,300750,425.34,158754,-2.02,-8.76,9908.18
2021-06-02,300750,424.5,115712,-0.2,-0.84,9908.18
2021-06-03,300750,414.78,123760,-2.29,-9.72,9908.18
2021-06-04,300750,432.21,180102,4.2,17.43,10068.22
2021-06-07,300750,407.5,215294,-5.72,-24.71,9492.61
2021-06-08,300750,409.59,166317,0.51,2.09,9492.61
2021-06-09,300750,409.37,93582,-0.05,-0.22,9492.61
2021-06-10,300750,434.63,193502,6.17,25.26,10124.59
2021-06-11,300750,451.98,197961,3.99,17.35,10124.59
2021-06-15,300750,445,102522,-1.54,-6.98,10124.59
2021-06-16,300750,420.18,139694,-5.58,-24.82,9787.98
2021-06-17,300750,434.51,102724,3.41,14.33,9787.98
2021-06-18,300750,450,156000,3.56,15.49,9787.98
2021-06-21,300750,452.8,120823,0.62,2.8,9787.98
2021-06-22,300750,450.23,88470,-0.57,-2.57,10485.89
2021-06-23,300750,468.45,124457,4.05,18.22,10485.89
2021-06-24,300750,467.3,92132,-0.25,-1.15,10485.89
2021-06-25,300750,476.23,99555,1.91,8.93,11091.43
2021-06-28,300750,493.9,146439,3.71,17.67,11502.97
2021-06-29,300750,508.51,153402,2.96,14.61,11502.97
2021-06-30,300750,534.8,144557,5.17,26.29,11502.97
2021-07-01,300750,529.5,113247,-0.99,-5.3,12332.1
2021-07-02,300750,519.59,138717,-1.87,-9.91,12332.1
2021-07-05,300750,519.27,143515,-0.06,-0.32,12332.1
2021-07-06,300750,515.23,180555,-0.78,-4.04,12332.1
2021-07-07,300750,542.5,181457,5.29,27.27,12634.87
2021-07-08,300750,559.16,158790,3.07,16.66,12634.87
2021-07-09,300750,545.88,156607,-2.37,-13.28,12634.87
2021-07-12,300750,565.79,154763,3.65,19.91,12634.87
2021-07-13,300750,563.01,136371,-0.49,-2.78,13112.55
2021-07-14,300750,551.37,125879,-2.07,-11.64,13112.55
2021-07-15,300750,568,137333,3.02,16.63,13112.55
2021-07-16,300750,531,178495,-6.51,-37,12367.03
2021-07-19,300750,523.5,180129,-1.41,-7.5,12192.36
2021-07-20,300750,528.04,130005,0.87,4.54,12192.36
2021-07-21,300750,555.78,182049,5.25,27.74,12192.36
2021-07-22,300750,557.08,108836,0.23,1.3,12974.44
2021-07-23,300750,547.01,93329,-1.81,-10.07,12974.44
2021-07-26,300750,539.78,127290,-1.32,-7.23,12974.44
2021-07-27,300750,495,178460,-8.3,-44.78,12974.44
2021-07-28,300750,525.05,217247,6.07,30.05,12228.46
2021-07-29,300750,556.8,186202,6.05,31.75,12228.46
2021-07-30,300750,550.4,201810,-1.15,-6.4,12228.46
2021-08-02,300750,552,182973,0.29,1.6,12228.46
2021-08-03,300750,531,122383,-3.8,-21,12367.03
2021-08-04,300750,569,174004,7.16,38,12367.03
2021-08-05,300750,557,129792,-2.11,-12,12367.03
2021-08-06,300750,543.88,143712,-2.36,-13.12,12667.01
2021-08-09,300750,516,185831,-5.13,-27.88,12017.68
2021-08-10,300750,510.5,180169,-1.07,-5.5,12017.68
2021-08-11,300750,517.25,112364,1.32,6.75,12017.68
2021-08-12,300750,502,171162,-2.95,-15.25,11691.62
2021-08-13,300750,502.05,277258,0.01,0.05,11691.62
2021-08-16,300750,477,220440,-4.99,-25.05,11691.62
2021-08-17,300750,480,156106,0.63,3,11691.62
2021-08-18,300750,495,159575,3.13,15,11528.59
2021-08-19,300750,503,144535,1.62,8,11528.59
2021-08-20,300750,494.11,125276,-1.77,-8.89,11528.59
2021-08-23,300750,521.9,162244,5.62,27.79,11528.59
2021-08-24,300750,523,133137,0.21,1.1,12180.71
2021-08-25,300750,530.24,95303,1.38,7.24,12180.71
2021-08-26,300750,521,167983,-1.74,-9.24,12180.71
2021-08-27,300750,507.5,119582,-2.59,-13.5,11819.71
2021-08-30,300750,505.24,157143,-0.45,-2.26,11767.08
2021-08-31,300750,494.87,147621,-2.05,-10.37,11767.08
2021-09-01,300750,488.71,144627,-1.24,-6.16,11767.08
2021-09-02,300750,493.5,114649,0.98,4.79,11493.65
2021-09-03,300750,486.5,112820,-1.42,-7,11493.65
2021-09-06,300750,516.1,147920,6.08,29.6,11493.65
2021-09-07,300750,514.01,94222,-0.4,-2.09,11493.65
2021-09-08,300750,503,97394,-2.14,-11.01,11714.91
2021-09-09,300750,507.2,110162,0.83,4.2,11714.91
2021-09-10,300750,502.1,112969,-1.01,-5.1,11714.91
2021-09-13,300750,502.8,89690,0.14,0.7,11714.91
2021-09-14,300750,529.9,233837,5.39,27.1,12341.41
2021-09-15,300750,525.35,105015,-0.86,-4.55,12341.41
2021-09-16,300750,498,112604,-5.21,-27.35,12341.41
2021-09-17,300750,503,81938,1,5,11714.91
2021-09-22,300750,493.31,64239,-1.93,-9.69,11714.91
2021-09-23,300750,492.99,79714,-0.06,-0.32,11481.78
2021-09-24,300750,499.98,102625,1.42,6.99,11481.78
2021-09-27,300750,513.5,144963,2.7,13.52,11481.78
2021-09-28,300750,500.43,92225,-2.55,-13.07,11481.78
2021-09-29,300750,502.51,93955,0.42,2.08,11703.5
2021-09-30,300750,525.73,167142,4.62,23.22,11703.5
2021-10-08,300750,534,125169,1.57,8.27,12436.9
2021-10-11,300750,521,78309,-2.43,-13,12134.13
2021-10-12,300750,505,95907,-3.07,-16,12134.13
2021-10-13,300750,522.26,76522,3.42,17.26,12134.13
2021-10-14,300750,532.3,78416,1.92,10.04,12397.31
2021-10-15,300750,569,229513,6.89,36.7,12397.31
2021-10-18,300750,595.02,186702,4.57,26.02,12397.31
2021-10-19,300750,590.6,150890,-0.74,-4.42,12397.31
2021-10-20,300750,589.5,124666,-0.19,-1.1,13729.5
2021-10-21,300750,596,101423,1.1,6.5,13729.5
2021-10-22,300750,601.4,110216,0.91,5.4,13729.5
2021-10-25,300750,610.77,140521,1.56,9.37,13729.5
2021-10-26,300750,597.99,148277,-2.09,-12.78,13927.23
2021-10-27,300750,615.04,135486,2.85,17.05,13927.23
2021-10-28,300750,607.2,172829,-1.27,-7.84,13927.23
2021-10-29,300750,639.22,202687,5.27,32.02,14887.48
2021-11-01,300750,650,221797,1.69,10.78,15138.55
2021-11-02,300750,658,131408,1.23,8,15138.55
2021-11-03,300750,640,127606,-2.74,-18,15138.55
2021-11-04,300750,646.85,92010,1.07,6.85,15065.19
2021-11-05,300750,634.09,85551,-1.97,-12.76,15065.19
2021-11-08,300750,660.8,122696,4.21,26.71,15065.19
2021-11-09,300750,663.28,66746,0.38,2.48,15065.19
2021-11-10,300750,648,127398,-2.3,-15.28,15091.97
2021-11-11,300750,655.85,77014,1.21,7.85,15091.97
2021-11-12,300750,641,114202,-2.26,-14.85,15091.97
2021-11-15,300750,620,140076,-3.28,-21,15091.97
2021-11-16,300750,614.97,84335,-0.81,-5.03,14334.04
2021-11-17,300750,625.88,75616,1.77,10.91,14334.04
2021-11-18,300750,626,75273,0.02,0.12,14334.04
2021-11-19,300750,639,84568,2.08,13,14894.14
2021-11-22,300750,681,153090,6.57,42,15873.1
2021-11-23,300750,672,99312,-1.32,-9,15873.1
2021-11-24,300750,658.8,85504,-1.96,-13.2,15873.1
2021-11-25,300750,654,58220,-0.73,-4.8,15243.77
2021-11-26,300750,658,58502,0.61,4,15243.77
2021-11-29,300750,679.8,114653,3.31,21.8,15243.77
2021-11-30,300750,680,71881,0.03,0.2,15243.77
2021-12-01,300750,672,69846,-1.18,-8,15663.32
2021-12-02,300750,688,91790,2.38,16,15663.32
2021-12-03,300750,687,80782,-0.15,-1,15663.32
2021-12-06,300750,657.28,112612,-4.33,-29.72,15663.32
2021-12-07,300750,629,221391,-4.3,-28.28,14661.05
2021-12-08,300750,639,118866,1.59,10,14661.05
2021-12-09,300750,633.8,134272,-0.81,-5.2,14661.05
2021-12-10,300750,639.95,213844,0.97,6.15,14916.28
2021-12-13,300750,658.36,160828,2.88,18.41,15345.39
2021-12-14,300750,651.01,87811,-1.12,-7.35,15345.39
2021-12-15,300750,649,70480,-0.31,-2.01,15345.39
2021-12-16,300750,655.06,61502,0.93,6.06,15268.47
2021-12-17,300750,651.19,136491,-0.59,-3.87,15268.47
2021-12-20,300750,610.21,155114,-6.29,-40.98,15268.47
2021-12-21,300750,604.07,125658,-1.01,-6.14,15268.47
2021-12-22,300750,610.24,83618,1.02,6.17,14223.79
2021-12-23,300750,622.07,79718,1.94,11.83,14223.79
2021-12-24,300750,576.8,246081,-7.28,-45.27,14223.79
2021-12-27,300750,578.6,101835,0.31,1.8,14223.79
2021-12-28,300750,585,96596,1.11,6.4,13635.48
2021-12-29,300750,575.55,99640,-1.62,-9.45,13635.48
2021-12-30,300750,590,124209,2.51,14.45,13635.48
2021-12-31,300750,588,93711,-0.34,-2,13705.41
2022-01-04,300750,568.88,174568,-3.25,-19.12,13705.41
2022-01-05,300750,547.5,166579,-3.76,-21.38,13705.41
2022-01-06,300750,541.47,138826,-1.1,-6.03,12620.86
2022-01-07,300750,539.9,131695,-0.29,-1.57,12620.86
2022-01-10,300750,538.4,148629,-0.28,-1.5,12620.86
2022-01-11,300750,536.7,84723,-0.32,-1.7,12620.86
2022-01-12,300750,565.04,191642,5.28,28.34,13170.24
2022-01-13,300750,565,138997,-0.01,-0.04,13170.24
2022-01-14,300750,577.4,116128,2.19,12.4,13170.24
2022-01-17,300750,606.85,143528,5.1,29.45,13170.24
2022-01-18,300750,586.8,107017,-3.3,-20.05,13677.43
2022-01-19,300750,569.99,144874,-2.86,-16.81,13677.43
2022-01-20,300750,569.13,80654,-0.15,-0.86,13677.43
2022-01-21,300750,569.49,99174,0.06,0.36,13273.96
2022-01-24,300750,580.99,115621,2.02,11.5,13542.01
2022-01-25,300750,565.6,71992,-2.65,-15.39,13542.01
2022-01-26,300750,587.5,116037,3.87,21.9,13542.01
2022-01-27,300750,574.99,129482,-2.13,-12.51,13402.16
2022-01-28,300750,592.6,243317,3.06,17.61,13402.16
2022-02-07,300750,579.44,145289,-2.22,-13.16,13402.16
2022-02-08,300750,540.86,206503,-6.66,-38.58,12606.64
2022-02-09,300750,547.2,114947,1.17,6.34,12606.64
2022-02-10,300750,518.1,292336,-5.32,-29.1,12606.64
2022-02-11,300750,489.99,239798,-5.43,-28.11,11420.94
2022-02-14,300750,508,196286,3.68,18.01,11840.72
2022-02-15,300750,527,151508,3.74,19,11840.72
2022-02-16,300750,530.8,127068,0.72,3.8,11840.72
2022-02-17,300750,535,107472,0.79,4.2,12470.05
2022-02-18,300750,527.5,113848,-1.4,-7.5,12470.05
2022-02-21,300750,510,156306,-3.32,-17.5,12470.05
2022-02-22,300750,504,136329,-1.18,-6,12470.05
2022-02-23,300750,519,154332,2.98,15,12097.12
2022-02-24,300750,507.7,161600,-2.18,-11.3,12097.12
2022-02-25,300750,528.8,169672,4.16,21.1,12097.12
2022-02-28,300750,533.36,99657,0.86,4.56,12097.12
2022-03-01,300750,536.18,97490,0.53,2.82,12497.56
2022-03-02,300750,513.84,134129,-4.17,-22.34,12497.56
2022-03-03,300750,512.99,86989,-0.17,-0.85,12497.56
2022-03-04,300750,491.79,162834,-4.13,-21.2,11462.89
2022-03-07,300750,454.89,245993,-7.5,-36.9,10602.81
2022-03-08,300750,455.45,227541,0.12,0.56,10602.81
2022-03-09,300750,473.47,234574,3.96,18.02,10602.81
2022-03-10,300750,490.81,239617,3.66,17.34,11440.05
2022-03-11,300750,493.55,171022,0.56,2.74,11440.05
2022-03-14,300750,463,162910,-6.19,-30.55,11440.05
2022-03-15,300750,463.2,212687,0.04,0.2,11440.05
2022-03-16,300750,503.1,282237,8.61,39.9,11726.51
2022-03-17,300750,524.5,276301,4.25,21.4,11726.51
2022-03-18,300750,510.5,163918,-2.67,-14,11726.51
2022-03-21,300750,520,136341,1.86,9.5,11726.51
2022-03-22,300750,513,102283,-1.35,-7,11957.27
2022-03-23,300750,515.29,84110,0.45,2.29,11957.27
2022-03-24,300750,514,84806,-0.25,-1.29,11957.27
2022-03-25,300750,502.07,92836,-2.32,-11.93,11702.5
2022-03-28,300750,487,149465,-3,-15.07,11351.25
2022-03-29,300750,486.9,112359,-0.02,-0.1,11351.25
2022-03-30,300750,519,162170,6.59,32.1,11351.25
2022-03-31,300750,512.3,96239,-1.29,-6.7,11940.95
2022-04-01,300750,518.9,95182,1.29,6.6,11940.95
2022-04-06,300750,508.17,85428,-2.07,-10.73,11844.69
2022-04-07,300750,495.22,119581,-2.55,-12.95,11844.69
2022-04-08,300750,495,93571,-0.04,-0.22,11844.69
